0.0 5.0 1.0
Linear 3 explicit
 1.440000 0.0 0.0 0.0
 1.450000 0.0 0.0 0.0
 1.460000 0.0 0.0 0.0
 1.470000 0.0 0.0 0.0
 1.480000 0.0 0.0 0.0
 1.490000 0.0 0.0 0.0
 1.500000 0.0 0.0 0.0
 1.510000 0.0 0.0 0.0
 1.520000 0.0 0.0 0.0
 1.530000 0.0 0.0 0.0
 1.540000 0.0 0.0 0.0
 1.550000 0.0 0.0 0.0
 1.560000 0.0 0.0 0.0
 1.570000 0.0 0.0 0.0
 1.580000 0.0 0.0 0.0
 1.590000 0.0 0.0 0.0
 1.600000 0.0 0.0 0.0
 1.610000 0.0 0.0 0.0
 1.620000 0.0 0.0 0.0
 1.630000 0.0 0.0 0.0
 1.640000 0.0 0.0 0.0
 1.650000 0.0 0.0 0.0
 1.660000 0.0 0.0 0.0
 1.670000 0.0 0.0 0.0
 1.680000 0.0 0.0 0.0
 1.690000 0.0 0.0 0.0
 1.700000 0.0 0.0 0.0
 1.710000 0.0 0.0 0.0
 1.720000 0.0 0.0 0.0
 1.730000 0.0 0.0 0.0
 1.740000 0.0 0.0 0.0
 1.750000 0.0 0.0 0.0
 1.760000 0.0 0.0 0.0
 1.770000 0.0 0.0 0.0
 1.780000 0.0 0.0 0.0
 1.790000 0.0 0.0 0.0
 1.800000 0.0 0.0 0.0
 1.810000 0.0 0.0 0.0
 1.820000 0.0 0.0 0.0
 1.830000 0.0 0.0 0.0
 1.840000 0.0 0.0 0.0
 1.850000 0.0 0.0 0.0
 1.860000 0.0 0.0 0.0
 1.870000 0.0 0.0 0.0
 1.880000 0.0 0.0 0.0
 1.890000 0.0 0.0 0.0
 1.900000 0.0 0.0 0.0
 1.910000 0.0 0.0 0.0
 1.920000 0.0 0.0 0.0
 1.930000 0.0 0.0 0.0
 1.940000 0.0 0.0 0.0
 1.950000 0.0 0.0 0.0
 1.960000 0.0 0.0 0.0
 1.970000 0.0 0.0 0.0
 1.980000 0.0 0.0 0.0
 1.990000 0.0 0.0 0.0
 2.000000 0.0 0.0 0.0
 2.010000 0.0 0.0 0.0
 2.020000 0.0 0.0 0.0
 2.030000 0.0 0.0 0.0
 2.040000 0.0 0.0 0.0
 2.050000 0.0 0.0 0.0
 2.060000 0.0 0.0 0.0
 2.070000 0.0 0.0 0.0
 2.080000 0.0 0.0 0.0
 2.090000 0.0 0.0 0.0
 2.100000 0.0 0.0 0.0
 2.110000 0.0 0.0 0.0
 2.120000 0.0 0.0 0.0
 2.130000 0.0 0.0 0.0
 2.140000 0.0 0.0 0.0
 2.150000 0.0 0.0 0.0
 2.160000 0.0 0.0 0.0
 2.170000 0.0 0.0 0.0
 2.180000 0.0 0.0 0.0
 2.190000 0.0 0.0 0.0
 2.200000 0.0 0.0 0.0
 2.210000 0.0 0.0 0.0
 2.220000 0.0 0.0 0.0
 2.230000 0.0 0.0 0.0
 2.240000 0.0 0.0 0.0
 2.250000 0.0 0.0 0.0
 2.260000 0.0 0.0 0.0
 2.270000 0.0 0.0 0.0
 2.280000 0.0 0.0 0.0
 2.290000 0.0 0.0 0.0
 2.300000 0.0 0.0 0.0
 2.310000 0.0 0.0 0.0
 2.320000 0.0 0.0 0.0
 2.330000 0.0 0.0 0.0
 2.340000 0.0 0.0 0.0
 2.350000 0.0 0.0 0.0
 2.360000 0.0 0.0 0.0
 2.370000 0.0 0.0 0.0
 2.380000 0.0 0.0 0.0
 2.390000 0.0 0.0 0.0
 2.400000 0.0 0.0 0.0
 2.410000 0.0 0.0 0.0
 2.420000 0.0 0.0 0.0
 2.430000 0.0 0.0 0.0
 2.440000 0.0 0.0 0.0
 2.450000 0.0 0.0 0.0
 2.460000 0.0 0.0 0.0
 2.470000 0.0 0.0 0.0
 2.480000 0.0 0.0 0.0
 2.490000 0.0 0.0 0.0
 2.500000 0.0 0.0 0.0
 2.510000 0.0 0.0 0.0
 2.520000 0.0 0.0 0.0
 2.530000 0.0 0.0 0.0
 2.540000 0.0 0.0 0.0
 2.550000 0.0 0.0 0.0
 2.560000 0.0 0.0 0.0
 2.570000 0.0 0.0 0.0
 2.580000 0.0 0.0 0.0
 2.590000 0.0 0.0 0.0
 2.600000 0.0 0.0 0.0
 2.610000 0.0 0.0 0.0
 2.620000 0.0 0.0 0.0
 2.630000 0.0 0.0 0.0
 2.640000 0.0 0.0 0.0
 2.650000 0.0 0.0 0.0
 2.660000 0.0 0.0 0.0
 2.670000 0.0 0.0 0.0
 2.680000 0.0 0.0 0.0
 2.690000 0.0 0.0 0.0
 2.700000 0.0 0.0 0.0
 2.710000 0.0 0.0 0.0
 2.720000 0.0 0.0 0.0
 2.730000 0.0 0.0 0.0
 2.740000 0.0 0.0 0.0
 2.750000 0.0 0.0 0.0
 2.760000 0.0 0.0 0.0
 2.770000 0.0 0.0 0.0
 2.780000 0.0 0.0 0.0
 2.790000 0.0 0.0 0.0
 2.800000 0.0 0.0 0.0
 2.810000 0.0 0.0 0.0
 2.820000 0.0 0.0 0.0
 2.830000 0.0 0.0 0.0
 2.840000 0.0 0.0 0.0
 2.850000 0.0 0.0 0.0
 2.860000 0.0 0.0 0.0
 2.870000 0.0 0.0 0.0
 2.880000 0.0 0.0 0.0
 2.890000 0.0 0.0 0.0
 2.900000 0.0 0.0 0.0
 2.910000 0.0 0.0 0.0
 2.920000 0.0 0.0 0.0
 2.930000 0.0 0.0 0.0
 2.940000 0.0 0.0 0.0
 2.950000 0.0 0.0 0.0
 2.960000 0.0 0.0 0.0
 2.970000 0.0 0.0 0.0
 2.980000 0.0 0.0 0.0
 2.990000 0.0 0.0 0.0
 3.000000 0.0 0.0 0.0
 3.010000 0.0 0.0 0.0
 3.020000 0.0 0.0 0.0
 3.030000 0.0 0.0 0.0
 3.040000 0.0 0.0 0.0
 3.050000 0.0 0.0 0.0
 3.060000 0.0 0.0 0.0
 3.070000 0.0 0.0 0.0
 3.080000 0.0 0.0 0.0
 3.090000 0.0 0.0 0.0
 3.100000 0.0 0.0 0.0
 3.110000 0.0 0.0 0.0
 3.120000 0.0 0.0 0.0
 3.130000 0.0 0.0 0.0
 3.140000 0.0 0.0 0.0
 3.150000 0.0 0.0 0.0
 3.160000 0.0 0.0 0.0
 3.170000 0.0 0.0 0.0
 3.180000 0.0 0.0 0.0
 3.190000 0.0 0.0 0.0
 3.200000 0.0 0.0 0.0
 3.210000 0.0 0.0 0.0
 3.220000 0.0 0.0 0.0
 3.230000 0.0 0.0 0.0
 3.240000 0.0 0.0 0.0
 3.250000 0.0 0.0 0.0
 3.260000 0.0 0.0 0.0
 3.270000 0.0 0.0 0.0
 3.280000 0.0 0.0 0.0
 3.290000 0.0 0.0 0.0
 3.300000 0.0 0.0 0.0
 3.310000 0.0 0.0 0.0
 3.320000 0.0 0.0 0.0
 3.330000 0.0 0.0 0.0
 3.340000 0.0 0.0 0.0
 3.350000 0.0 0.0 0.0
 3.360000 0.0 0.0 0.0
 3.370000 0.0 0.0 0.0
 3.380000 0.0 0.0 0.0
 3.390000 0.0 0.0 0.0
 3.400000 0.0 0.0 0.0
 3.410000 0.0 0.0 0.0
 3.420000 0.0 0.0 0.0
 3.430000 0.0 0.0 0.0
 3.440000 0.0 0.0 0.0
 3.450000 0.0 0.0 0.0
 3.460000 0.0 0.0 0.0
 3.470000 0.0 0.0 0.0
 3.480000 0.0 0.0 0.0
 3.490000 0.0 0.0 0.0
 3.500000 0.0 0.0 0.0
 3.510000 0.0 0.0 0.0
 3.520000 0.0 0.0 0.0
 3.530000 0.0 0.0 0.0
 3.540000 0.0 0.0 0.0
 3.550000 0.0 0.0 0.0
 3.560000 0.0 0.0 0.0
 3.570000 0.0 0.0 0.0
 3.580000 0.0 0.0 0.0
 3.590000 0.0 0.0 0.0
 3.600000 0.0 0.0 0.0
 3.610000 0.0 0.0 0.0
 3.620000 0.0 0.0 0.0
 3.630000 0.0 0.0 0.0
 3.640000 0.0 0.0 0.0
 3.650000 0.0 0.0 0.0
 3.660000 0.0 0.0 0.0
 3.670000 0.0 0.0 0.0
 3.680000 0.0 0.0 0.0
 3.690000 0.0 0.0 0.0
 3.700000 0.0 0.0 0.0
 3.710000 0.0 0.0 0.0
 3.720000 0.0 0.0 0.0
 3.730000 0.0 0.0 0.0
 3.740000 0.0 0.0 0.0
 3.750000 0.0 0.0 0.0
 3.760000 0.0 0.0 0.0
 3.770000 0.0 0.0 0.0
 3.780000 0.0 0.0 0.0
 3.790000 0.0 0.0 0.0
 3.800000 0.0 0.0 0.0
 3.810000 0.0 0.0 0.0
 3.820000 0.0 0.0 0.0
 3.830000 0.0 0.0 0.0
 3.840000 0.0 0.0 0.0
 3.850000 0.0 0.0 0.0
 3.860000 0.0 0.0 0.0
 3.870000 0.0 0.0 0.0
 3.880000 0.0 0.0 0.0
 3.890000 0.0 0.0 0.0
 3.900000 0.0 0.0 0.0
 3.910000 0.0 0.0 0.0
 3.920000 0.0 0.0 0.0
 3.930000 0.0 0.0 0.0
 3.940000 0.0 0.0 0.0
 3.950000 0.0 0.0 0.0
 3.960000 0.0 0.0 0.0
 3.970000 0.0 0.0 0.0
 3.980000 0.0 0.0 0.0
 3.990000 0.0 0.0 0.0
 4.000000 0.0 0.0 0.0
 4.010000 0.0 0.0 0.0
 4.020000 0.0 0.0 0.0
 4.030000 0.0 0.0 0.0
 4.040000 0.0 0.0 0.0
 4.050000 0.0 0.0 0.0
 4.060000 0.0 0.0 0.0
 4.070000 0.0 0.0 0.0
 4.080000 0.0 0.0 0.0
 4.090000 0.0 0.0 0.0
 4.100000 0.0 0.0 0.0
 4.110000 0.0 0.0 0.0
 4.120000 0.0 0.0 0.0
 4.130000 0.0 0.0 0.0
 4.140000 0.0 0.0 0.0
 4.150000 0.0 0.0 0.0
 4.160000 0.0 0.0 0.0
 4.170000 0.0 0.0 0.0
 4.180000 0.0 0.0 0.0
 4.190000 0.0 0.0 0.0
 4.200000 0.0 0.0 0.0
 4.210000 0.0 0.0 0.0
 4.220000 0.0 0.0 0.0
 4.230000 0.0 0.0 0.0
 4.240000 0.0 0.0 0.0
 4.250000 0.0 0.0 0.0
 4.260000 0.0 0.0 0.0
 4.270000 0.0 0.0 0.0
 4.280000 0.0 0.0 0.0
 4.290000 0.0 0.0 0.0
 4.300000 0.0 0.0 0.0
 4.310000 0.0 0.0 0.0
 4.320000 0.0 0.0 0.0
 4.330000 0.0 0.0 0.0
 4.340000 0.0 0.0 0.0
 4.350000 0.0 0.0 0.0
 4.360000 0.0 0.0 0.0
 4.370000 0.0 0.0 0.0
 4.380000 0.0 0.0 0.0
 4.390000 0.0 0.0 0.0
 4.400000 0.0 0.0 0.0
 4.410000 0.0 0.0 0.0
 4.420000 0.0 0.0 0.0
 4.430000 0.0 0.0 0.0
 4.440000 0.0 0.0 0.0
 4.450000 0.0 0.0 0.0
 4.460000 0.0 0.0 0.0
 4.470000 0.0 0.0 0.0
 4.480000 0.0 0.0 0.0
 4.490000 0.0 0.0 0.0
 4.500000 0.0 0.0 0.0
 4.510000 0.0 0.0 0.0
 4.520000 0.0 0.0 0.0
 4.530000 0.0 0.0 0.0
 4.540000 0.0 0.0 0.0
 4.550000 0.0 0.0 0.0
 4.560000 0.0 0.0 0.0
 4.570000 0.0 0.0 0.0
 4.580000 0.0 0.0 0.0
 4.590000 0.0 0.0 0.0
 4.600000 0.0 0.0 0.0
 4.610000 0.0 0.0 0.0
 4.620000 0.0 0.0 0.0
 4.630000 0.0 0.0 0.0
 4.640000 0.0 0.0 0.0
 4.650000 0.0 0.0 0.0
 4.660000 0.0 0.0 0.0
 4.670000 0.0 0.0 0.0
 4.680000 0.0 0.0 0.0
 4.690000 0.0 0.0 0.0
 4.700000 0.0 0.0 0.0
 4.710000 0.0 0.0 0.0
 4.720000 0.0 0.0 0.0
 4.730000 0.0 0.0 0.0
 4.740000 0.0 0.0 0.0
 4.750000 0.0 0.0 0.0
 4.760000 0.0 0.0 0.0
 4.770000 0.0 0.0 0.0
 4.780000 0.0 0.0 0.0
 4.790000 0.0 0.0 0.0
 4.800000 0.0 0.0 0.0
 4.810000 0.0 0.0 0.0
 4.820000 0.0 0.0 0.0
 4.830000 0.0 0.0 0.0
 4.840000 0.0 0.0 0.0
 4.850000 0.0 0.0 0.0
 4.860000 0.0 0.0 0.0
 4.870000 0.0 0.0 0.0
 4.880000 0.0 0.0 0.0
 4.890000 0.0 0.0 0.0
 4.900000 0.0 0.0 0.0
 4.910000 0.0 0.0 0.0
 4.920000 0.0 0.0 0.0
 4.930000 0.0 0.0 0.0
 4.940000 0.0 0.0 0.0
 4.950000 0.0 0.0 0.0
 4.960000 0.0 0.0 0.0
 4.970000 0.0 0.0 0.0
 4.980000 0.0 0.0 0.0
 4.990000 0.0 0.0 0.0
 5.000000 0.0 0.0 0.0
